hts8,category,country_group,ch99_code,effective_date_start
85142040,civil_aircraft,korea,9903.02.81,2025-12-05
85142040,civil_aircraft,swiss,9903.02.85,2026-01-01
85168040,civil_aircraft,eu,9903.02.76,2025-09-25
85168040,civil_aircraft,korea,9903.02.81,2025-12-05
85168040,civil_aircraft,swiss,9903.02.85,2026-01-01
85168080,civil_aircraft,eu,9903.02.76,2025-09-25
85168080,civil_aircraft,korea,9903.02.81,2025-12-05
85168080,civil_aircraft,swiss,9903.02.85,2026-01-01
85171300,civil_aircraft,eu,9903.02.76,2025-09-25
85171300,civil_aircraft,korea,9903.02.81,2025-12-05
85171300,civil_aircraft,swiss,9903.02.85,2026-01-01
85171400,civil_aircraft,eu,9903.02.76,2025-09-25
85171400,civil_aircraft,korea,9903.02.81,2025-12-05
85171400,civil_aircraft,swiss,9903.02.85,2026-01-01
85176100,civil_aircraft,eu,9903.02.76,2025-09-25
85176100,civil_aircraft,korea,9903.02.81,2025-12-05
85176100,civil_aircraft,swiss,9903.02.85,2026-01-01
85176200,civil_aircraft,eu,9903.02.76,2025-09-25
85176200,civil_aircraft,korea,9903.02.81,2025-12-05
85176200,civil_aircraft,swiss,9903.02.85,2026-01-01
85176900,civil_aircraft,eu,9903.02.76,2025-09-25
85176900,civil_aircraft,korea,9903.02.81,2025-12-05
85176900,civil_aircraft,swiss,9903.02.85,2026-01-01
85177100,civil_aircraft,eu,9903.02.76,2025-09-25
85177100,civil_aircraft,korea,9903.02.81,2025-12-05
85177100,civil_aircraft,swiss,9903.02.85,2026-01-01
85181040,civil_aircraft,eu,9903.02.76,2025-09-25
85181040,civil_aircraft,korea,9903.02.81,2025-12-05
85181040,civil_aircraft,swiss,9903.02.85,2026-01-01
85181080,civil_aircraft,eu,9903.02.76,2025-09-25
85181080,civil_aircraft,korea,9903.02.81,2025-12-05
85181080,civil_aircraft,swiss,9903.02.85,2026-01-01
85182100,civil_aircraft,eu,9903.02.76,2025-09-25
85182100,civil_aircraft,korea,9903.02.81,2025-12-05
85182100,civil_aircraft,swiss,9903.02.85,2026-01-01
85182200,civil_aircraft,eu,9903.02.76,2025-09-25
85182200,civil_aircraft,korea,9903.02.81,2025-12-05
85182200,civil_aircraft,swiss,9903.02.85,2026-01-01
85182940,civil_aircraft,eu,9903.02.76,2025-09-25
85182940,civil_aircraft,korea,9903.02.81,2025-12-05
85182940,civil_aircraft,swiss,9903.02.85,2026-01-01
85182980,civil_aircraft,eu,9903.02.76,2025-09-25
85182980,civil_aircraft,korea,9903.02.81,2025-12-05
85182980,civil_aircraft,swiss,9903.02.85,2026-01-01
85183010,civil_aircraft,eu,9903.02.76,2025-09-25
85183010,civil_aircraft,korea,9903.02.81,2025-12-05
85183010,civil_aircraft,swiss,9903.02.85,2026-01-01
85183020,civil_aircraft,eu,9903.02.76,2025-09-25
85183020,civil_aircraft,korea,9903.02.81,2025-12-05
85183020,civil_aircraft,swiss,9903.02.85,2026-01-01
85184010,civil_aircraft,eu,9903.02.76,2025-09-25
85184010,civil_aircraft,korea,9903.02.81,2025-12-05
85184010,civil_aircraft,swiss,9903.02.85,2026-01-01
85184020,civil_aircraft,eu,9903.02.76,2025-09-25
85184020,civil_aircraft,korea,9903.02.81,2025-12-05
85184020,civil_aircraft,swiss,9903.02.85,2026-01-01
85185000,civil_aircraft,eu,9903.02.76,2025-09-25
85185000,civil_aircraft,korea,9903.02.81,2025-12-05
85185000,civil_aircraft,swiss,9903.02.85,2026-01-01
85198110,civil_aircraft,eu,9903.02.76,2025-09-25
85198110,civil_aircraft,korea,9903.02.81,2025-12-05
85198110,civil_aircraft,swiss,9903.02.85,2026-01-01
85198120,civil_aircraft,eu,9903.02.76,2025-09-25
85198120,civil_aircraft,korea,9903.02.81,2025-12-05
85198120,civil_aircraft,swiss,9903.02.85,2026-01-01
85198125,civil_aircraft,eu,9903.02.76,2025-09-25
85198125,civil_aircraft,korea,9903.02.81,2025-12-05
85198125,civil_aircraft,swiss,9903.02.85,2026-01-01
85198130,civil_aircraft,eu,9903.02.76,2025-09-25
85198130,civil_aircraft,korea,9903.02.81,2025-12-05
85198130,civil_aircraft,swiss,9903.02.85,2026-01-01
85198141,civil_aircraft,eu,9903.02.76,2025-09-25
85198141,civil_aircraft,korea,9903.02.81,2025-12-05
85198141,civil_aircraft,swiss,9903.02.85,2026-01-01
85198910,civil_aircraft,eu,9903.02.76,2025-09-25
85198910,civil_aircraft,korea,9903.02.81,2025-12-05
85198910,civil_aircraft,swiss,9903.02.85,2026-01-01
85198920,civil_aircraft,eu,9903.02.76,2025-09-25
85198920,civil_aircraft,korea,9903.02.81,2025-12-05
85198920,civil_aircraft,swiss,9903.02.85,2026-01-01
85198930,civil_aircraft,eu,9903.02.76,2025-09-25
85198930,civil_aircraft,korea,9903.02.81,2025-12-05
85198930,civil_aircraft,swiss,9903.02.85,2026-01-01
85211030,civil_aircraft,eu,9903.02.76,2025-09-25
85211030,civil_aircraft,korea,9903.02.81,2025-12-05
85211030,civil_aircraft,swiss,9903.02.85,2026-01-01
85211060,civil_aircraft,eu,9903.02.76,2025-09-25
85211060,civil_aircraft,korea,9903.02.81,2025-12-05
85211060,civil_aircraft,swiss,9903.02.85,2026-01-01
85211090,civil_aircraft,eu,9903.02.76,2025-09-25
85211090,civil_aircraft,korea,9903.02.81,2025-12-05
85211090,civil_aircraft,swiss,9903.02.85,2026-01-01
85229025,civil_aircraft,eu,9903.02.76,2025-09-25
85229025,civil_aircraft,korea,9903.02.81,2025-12-05
85229025,civil_aircraft,swiss,9903.02.85,2026-01-01
85229036,civil_aircraft,eu,9903.02.76,2025-09-25
85229036,civil_aircraft,korea,9903.02.81,2025-12-05
85229036,civil_aircraft,swiss,9903.02.85,2026-01-01
85229045,civil_aircraft,eu,9903.02.76,2025-09-25
85229045,civil_aircraft,korea,9903.02.81,2025-12-05
85229045,civil_aircraft,swiss,9903.02.85,2026-01-01
85229058,civil_aircraft,eu,9903.02.76,2025-09-25
85229058,civil_aircraft,korea,9903.02.81,2025-12-05
85229058,civil_aircraft,swiss,9903.02.85,2026-01-01
85229065,civil_aircraft,eu,9903.02.76,2025-09-25
85229065,civil_aircraft,korea,9903.02.81,2025-12-05
85229065,civil_aircraft,swiss,9903.02.85,2026-01-01
85229080,civil_aircraft,eu,9903.02.76,2025-09-25
85229080,civil_aircraft,korea,9903.02.81,2025-12-05
85229080,civil_aircraft,swiss,9903.02.85,2026-01-01
85261000,civil_aircraft,eu,9903.02.76,2025-09-25
85261000,civil_aircraft,korea,9903.02.81,2025-12-05
85261000,civil_aircraft,swiss,9903.02.85,2026-01-01
85269100,civil_aircraft,eu,9903.02.76,2025-09-25
85269100,civil_aircraft,korea,9903.02.81,2025-12-05
85269100,civil_aircraft,swiss,9903.02.85,2026-01-01
85269210,civil_aircraft,eu,9903.02.76,2025-09-25
85269210,civil_aircraft,korea,9903.02.81,2025-12-05
85269210,civil_aircraft,swiss,9903.02.85,2026-01-01
85269250,civil_aircraft,eu,9903.02.76,2025-09-25
85269250,civil_aircraft,korea,9903.02.81,2025-12-05
85269250,civil_aircraft,swiss,9903.02.85,2026-01-01
85284200,civil_aircraft,eu,9903.02.76,2025-09-25
85284200,civil_aircraft,korea,9903.02.81,2025-12-05
85284200,civil_aircraft,swiss,9903.02.85,2026-01-01
85285200,civil_aircraft,eu,9903.02.76,2025-09-25
85285200,civil_aircraft,korea,9903.02.81,2025-12-05
85285200,civil_aircraft,swiss,9903.02.85,2026-01-01
85286200,civil_aircraft,eu,9903.02.76,2025-09-25
85286200,civil_aircraft,korea,9903.02.81,2025-12-05
85286200,civil_aircraft,swiss,9903.02.85,2026-01-01
85291021,civil_aircraft,eu,9903.02.76,2025-09-25
85291021,civil_aircraft,korea,9903.02.81,2025-12-05
85291021,civil_aircraft,swiss,9903.02.85,2026-01-01
85291040,civil_aircraft,eu,9903.02.76,2025-09-25
85291040,civil_aircraft,korea,9903.02.81,2025-12-05
85291040,civil_aircraft,swiss,9903.02.85,2026-01-01
85291091,civil_aircraft,eu,9903.02.76,2025-09-25
85291091,civil_aircraft,korea,9903.02.81,2025-12-05
85291091,civil_aircraft,swiss,9903.02.85,2026-01-01
85299004,civil_aircraft,eu,9903.02.76,2025-09-25
85299004,civil_aircraft,korea,9903.02.81,2025-12-05
85299004,civil_aircraft,swiss,9903.02.85,2026-01-01
85299005,civil_aircraft,eu,9903.02.76,2025-09-25
85299005,civil_aircraft,korea,9903.02.81,2025-12-05
85299005,civil_aircraft,swiss,9903.02.85,2026-01-01
85299006,civil_aircraft,eu,9903.02.76,2025-09-25
85299006,civil_aircraft,korea,9903.02.81,2025-12-05
85299006,civil_aircraft,swiss,9903.02.85,2026-01-01
85299009,civil_aircraft,eu,9903.02.76,2025-09-25
85299009,civil_aircraft,korea,9903.02.81,2025-12-05
85299009,civil_aircraft,swiss,9903.02.85,2026-01-01
85299013,civil_aircraft,eu,9903.02.76,2025-09-25
85299013,civil_aircraft,korea,9903.02.81,2025-12-05
85299013,civil_aircraft,swiss,9903.02.85,2026-01-01
85299016,civil_aircraft,eu,9903.02.76,2025-09-25
85299016,civil_aircraft,korea,9903.02.81,2025-12-05
85299016,civil_aircraft,swiss,9903.02.85,2026-01-01
85299019,civil_aircraft,eu,9903.02.76,2025-09-25
85299019,civil_aircraft,korea,9903.02.81,2025-12-05
85299019,civil_aircraft,swiss,9903.02.85,2026-01-01
85299021,civil_aircraft,eu,9903.02.76,2025-09-25
85299021,civil_aircraft,korea,9903.02.81,2025-12-05
85299021,civil_aircraft,swiss,9903.02.85,2026-01-01
85299024,civil_aircraft,eu,9903.02.76,2025-09-25
85299024,civil_aircraft,korea,9903.02.81,2025-12-05
85299024,civil_aircraft,swiss,9903.02.85,2026-01-01
85299029,civil_aircraft,eu,9903.02.76,2025-09-25
85299029,civil_aircraft,korea,9903.02.81,2025-12-05
85299029,civil_aircraft,swiss,9903.02.85,2026-01-01
85299033,civil_aircraft,eu,9903.02.76,2025-09-25
85299033,civil_aircraft,korea,9903.02.81,2025-12-05
85299033,civil_aircraft,swiss,9903.02.85,2026-01-01
85299036,civil_aircraft,eu,9903.02.76,2025-09-25
85299036,civil_aircraft,korea,9903.02.81,2025-12-05
85299036,civil_aircraft,swiss,9903.02.85,2026-01-01
85299039,civil_aircraft,eu,9903.02.76,2025-09-25
85299039,civil_aircraft,korea,9903.02.81,2025-12-05
85299039,civil_aircraft,swiss,9903.02.85,2026-01-01
85299043,civil_aircraft,eu,9903.02.76,2025-09-25
85299043,civil_aircraft,korea,9903.02.81,2025-12-05
85299043,civil_aircraft,swiss,9903.02.85,2026-01-01
85299046,civil_aircraft,eu,9903.02.76,2025-09-25
85299046,civil_aircraft,korea,9903.02.81,2025-12-05
85299046,civil_aircraft,swiss,9903.02.85,2026-01-01
85299049,civil_aircraft,eu,9903.02.76,2025-09-25
85299049,civil_aircraft,korea,9903.02.81,2025-12-05
85299049,civil_aircraft,swiss,9903.02.85,2026-01-01
85299055,civil_aircraft,eu,9903.02.76,2025-09-25
85299055,civil_aircraft,korea,9903.02.81,2025-12-05
85299055,civil_aircraft,swiss,9903.02.85,2026-01-01
85299063,civil_aircraft,eu,9903.02.76,2025-09-25
85299063,civil_aircraft,korea,9903.02.81,2025-12-05
85299063,civil_aircraft,swiss,9903.02.85,2026-01-01
85299068,civil_aircraft,eu,9903.02.76,2025-09-25
85299068,civil_aircraft,korea,9903.02.81,2025-12-05
85299068,civil_aircraft,swiss,9903.02.85,2026-01-01
85299073,civil_aircraft,eu,9903.02.76,2025-09-25
85299073,civil_aircraft,korea,9903.02.81,2025-12-05
85299073,civil_aircraft,swiss,9903.02.85,2026-01-01
85299077,civil_aircraft,eu,9903.02.76,2025-09-25
85299077,civil_aircraft,korea,9903.02.81,2025-12-05
85299077,civil_aircraft,swiss,9903.02.85,2026-01-01
85299078,civil_aircraft,eu,9903.02.76,2025-09-25
85299078,civil_aircraft,korea,9903.02.81,2025-12-05
85299078,civil_aircraft,swiss,9903.02.85,2026-01-01
85299081,civil_aircraft,eu,9903.02.76,2025-09-25
85299081,civil_aircraft,korea,9903.02.81,2025-12-05
85299081,civil_aircraft,swiss,9903.02.85,2026-01-01
85299083,civil_aircraft,eu,9903.02.76,2025-09-25
85299083,civil_aircraft,korea,9903.02.81,2025-12-05
85299083,civil_aircraft,swiss,9903.02.85,2026-01-01
85299087,civil_aircraft,eu,9903.02.76,2025-09-25
85299087,civil_aircraft,korea,9903.02.81,2025-12-05
85299087,civil_aircraft,swiss,9903.02.85,2026-01-01
85299088,civil_aircraft,eu,9903.02.76,2025-09-25
85299088,civil_aircraft,korea,9903.02.81,2025-12-05
85299088,civil_aircraft,swiss,9903.02.85,2026-01-01
85299089,civil_aircraft,eu,9903.02.76,2025-09-25
85299089,civil_aircraft,korea,9903.02.81,2025-12-05
85299089,civil_aircraft,swiss,9903.02.85,2026-01-01
85299093,civil_aircraft,eu,9903.02.76,2025-09-25
85299093,civil_aircraft,korea,9903.02.81,2025-12-05
85299093,civil_aircraft,swiss,9903.02.85,2026-01-01
85299095,civil_aircraft,eu,9903.02.76,2025-09-25
85299095,civil_aircraft,korea,9903.02.81,2025-12-05
85299095,civil_aircraft,swiss,9903.02.85,2026-01-01
85299097,civil_aircraft,eu,9903.02.76,2025-09-25
85299097,civil_aircraft,korea,9903.02.81,2025-12-05
85299097,civil_aircraft,swiss,9903.02.85,2026-01-01
85299098,civil_aircraft,eu,9903.02.76,2025-09-25
85299098,civil_aircraft,korea,9903.02.81,2025-12-05
85299098,civil_aircraft,swiss,9903.02.85,2026-01-01
85311000,civil_aircraft,eu,9903.02.76,2025-09-25
85311000,civil_aircraft,korea,9903.02.81,2025-12-05
85311000,civil_aircraft,swiss,9903.02.85,2026-01-01
85312000,civil_aircraft,eu,9903.02.76,2025-09-25
85312000,civil_aircraft,korea,9903.02.81,2025-12-05
85312000,civil_aircraft,swiss,9903.02.85,2026-01-01
85318015,civil_aircraft,eu,9903.02.76,2025-09-25
85318015,civil_aircraft,korea,9903.02.81,2025-12-05
85318015,civil_aircraft,swiss,9903.02.85,2026-01-01
85318090,civil_aircraft,eu,9903.02.76,2025-09-25
85318090,civil_aircraft,korea,9903.02.81,2025-12-05
85318090,civil_aircraft,swiss,9903.02.85,2026-01-01
85367000,civil_aircraft,eu,9903.02.76,2025-09-25
85367000,civil_aircraft,korea,9903.02.81,2025-12-05
85367000,civil_aircraft,swiss,9903.02.85,2026-01-01
85391000,civil_aircraft,eu,9903.02.76,2025-09-25
85391000,civil_aircraft,korea,9903.02.81,2025-12-05
85391000,civil_aircraft,swiss,9903.02.85,2026-01-01
85395100,civil_aircraft,eu,9903.02.76,2025-09-25
85395100,civil_aircraft,korea,9903.02.81,2025-12-05
85395100,civil_aircraft,swiss,9903.02.85,2026-01-01
85437042,civil_aircraft,eu,9903.02.76,2025-09-25
85437042,civil_aircraft,korea,9903.02.81,2025-12-05
85437042,civil_aircraft,swiss,9903.02.85,2026-01-01
85437045,civil_aircraft,eu,9903.02.76,2025-09-25
85437045,civil_aircraft,korea,9903.02.81,2025-12-05
85437045,civil_aircraft,swiss,9903.02.85,2026-01-01
85437060,civil_aircraft,eu,9903.02.76,2025-09-25
85437060,civil_aircraft,korea,9903.02.81,2025-12-05
85437060,civil_aircraft,swiss,9903.02.85,2026-01-01
85437080,civil_aircraft,eu,9903.02.76,2025-09-25
85437080,civil_aircraft,korea,9903.02.81,2025-12-05
85437080,civil_aircraft,swiss,9903.02.85,2026-01-01
85437091,civil_aircraft,eu,9903.02.76,2025-09-25
85437091,civil_aircraft,korea,9903.02.81,2025-12-05
85437091,civil_aircraft,swiss,9903.02.85,2026-01-01
85437095,civil_aircraft,eu,9903.02.76,2025-09-25
85437095,civil_aircraft,korea,9903.02.81,2025-12-05
85437095,civil_aircraft,swiss,9903.02.85,2026-01-01
85439012,civil_aircraft,eu,9903.02.76,2025-09-25
85439012,civil_aircraft,korea,9903.02.81,2025-12-05
85439012,civil_aircraft,swiss,9903.02.85,2026-01-01
85439015,civil_aircraft,eu,9903.02.76,2025-09-25
85439015,civil_aircraft,korea,9903.02.81,2025-12-05
85439015,civil_aircraft,swiss,9903.02.85,2026-01-01
85439035,civil_aircraft,eu,9903.02.76,2025-09-25
85439035,civil_aircraft,korea,9903.02.81,2025-12-05
85439035,civil_aircraft,swiss,9903.02.85,2026-01-01
85439065,civil_aircraft,eu,9903.02.76,2025-09-25
85439065,civil_aircraft,korea,9903.02.81,2025-12-05
85439065,civil_aircraft,swiss,9903.02.85,2026-01-01
85439068,civil_aircraft,eu,9903.02.76,2025-09-25
85439068,civil_aircraft,korea,9903.02.81,2025-12-05
85439068,civil_aircraft,swiss,9903.02.85,2026-01-01
85439085,civil_aircraft,eu,9903.02.76,2025-09-25
85439085,civil_aircraft,korea,9903.02.81,2025-12-05
85439085,civil_aircraft,swiss,9903.02.85,2026-01-01
85439088,civil_aircraft,eu,9903.02.76,2025-09-25
85439088,civil_aircraft,korea,9903.02.81,2025-12-05
85439088,civil_aircraft,swiss,9903.02.85,2026-01-01
85443000,civil_aircraft,eu,9903.02.76,2025-09-25
85443000,civil_aircraft,korea,9903.02.81,2025-12-05
85443000,civil_aircraft,swiss,9903.02.85,2026-01-01
88010000,civil_aircraft,eu,9903.02.76,2025-09-25
88010000,civil_aircraft,korea,9903.02.81,2025-12-05
88010000,civil_aircraft,swiss,9903.02.85,2026-01-01
88021101,civil_aircraft,eu,9903.02.76,2025-09-25
88021101,civil_aircraft,korea,9903.02.81,2025-12-05
88021101,civil_aircraft,swiss,9903.02.85,2026-01-01
88021201,civil_aircraft,eu,9903.02.76,2025-09-25
88021201,civil_aircraft,korea,9903.02.81,2025-12-05
88021201,civil_aircraft,swiss,9903.02.85,2026-01-01
88022001,civil_aircraft,eu,9903.02.76,2025-09-25
88022001,civil_aircraft,korea,9903.02.81,2025-12-05
88022001,civil_aircraft,swiss,9903.02.85,2026-01-01
88023001,civil_aircraft,eu,9903.02.76,2025-09-25
88023001,civil_aircraft,korea,9903.02.81,2025-12-05
88023001,civil_aircraft,swiss,9903.02.85,2026-01-01
88024001,civil_aircraft,eu,9903.02.76,2025-09-25
88024001,civil_aircraft,korea,9903.02.81,2025-12-05
88024001,civil_aircraft,swiss,9903.02.85,2026-01-01
88052900,civil_aircraft,eu,9903.02.76,2025-09-25
88052900,civil_aircraft,korea,9903.02.81,2025-12-05
88052900,civil_aircraft,swiss,9903.02.85,2026-01-01
88071000,civil_aircraft,eu,9903.02.76,2025-09-25
88071000,civil_aircraft,korea,9903.02.81,2025-12-05
88071000,civil_aircraft,swiss,9903.02.85,2026-01-01
88072000,civil_aircraft,eu,9903.02.76,2025-09-25
88072000,civil_aircraft,korea,9903.02.81,2025-12-05
88072000,civil_aircraft,swiss,9903.02.85,2026-01-01
88073000,civil_aircraft,eu,9903.02.76,2025-09-25
88073000,civil_aircraft,korea,9903.02.81,2025-12-05
88073000,civil_aircraft,swiss,9903.02.85,2026-01-01
88079090,civil_aircraft,eu,9903.02.76,2025-09-25
88079090,civil_aircraft,korea,9903.02.81,2025-12-05
88079090,civil_aircraft,swiss,9903.02.85,2026-01-01
90019040,civil_aircraft,eu,9903.02.76,2025-09-25
90019040,civil_aircraft,korea,9903.02.81,2025-12-05
90019040,civil_aircraft,swiss,9903.02.85,2026-01-01
90019050,civil_aircraft,eu,9903.02.76,2025-09-25
90019050,civil_aircraft,korea,9903.02.81,2025-12-05
90019050,civil_aircraft,swiss,9903.02.85,2026-01-01
90019060,civil_aircraft,eu,9903.02.76,2025-09-25
90019060,civil_aircraft,korea,9903.02.81,2025-12-05
90019060,civil_aircraft,swiss,9903.02.85,2026-01-01
90019080,civil_aircraft,eu,9903.02.76,2025-09-25
90019080,civil_aircraft,korea,9903.02.81,2025-12-05
90019080,civil_aircraft,swiss,9903.02.85,2026-01-01
90019090,civil_aircraft,eu,9903.02.76,2025-09-25
90019090,civil_aircraft,korea,9903.02.81,2025-12-05
90019090,civil_aircraft,swiss,9903.02.85,2026-01-01
90029020,civil_aircraft,eu,9903.02.76,2025-09-25
90029020,civil_aircraft,korea,9903.02.81,2025-12-05
90029020,civil_aircraft,swiss,9903.02.85,2026-01-01
90029040,civil_aircraft,eu,9903.02.76,2025-09-25
90029040,civil_aircraft,korea,9903.02.81,2025-12-05
90029040,civil_aircraft,swiss,9903.02.85,2026-01-01
90029070,civil_aircraft,eu,9903.02.76,2025-09-25
90029070,civil_aircraft,korea,9903.02.81,2025-12-05
90029070,civil_aircraft,swiss,9903.02.85,2026-01-01
90029085,civil_aircraft,eu,9903.02.76,2025-09-25
90029085,civil_aircraft,korea,9903.02.81,2025-12-05
90029085,civil_aircraft,swiss,9903.02.85,2026-01-01
90029095,civil_aircraft,eu,9903.02.76,2025-09-25
90029095,civil_aircraft,korea,9903.02.81,2025-12-05
90029095,civil_aircraft,swiss,9903.02.85,2026-01-01
90141010,civil_aircraft,eu,9903.02.76,2025-09-25
90141010,civil_aircraft,korea,9903.02.81,2025-12-05
90141010,civil_aircraft,swiss,9903.02.85,2026-01-01
90141060,civil_aircraft,eu,9903.02.76,2025-09-25
90141060,civil_aircraft,korea,9903.02.81,2025-12-05
90141060,civil_aircraft,swiss,9903.02.85,2026-01-01
90141070,civil_aircraft,eu,9903.02.76,2025-09-25
90141070,civil_aircraft,korea,9903.02.81,2025-12-05
90141070,civil_aircraft,swiss,9903.02.85,2026-01-01
90141090,civil_aircraft,eu,9903.02.76,2025-09-25
90141090,civil_aircraft,korea,9903.02.81,2025-12-05
90141090,civil_aircraft,swiss,9903.02.85,2026-01-01
90142020,civil_aircraft,eu,9903.02.76,2025-09-25
90142020,civil_aircraft,korea,9903.02.81,2025-12-05
90142020,civil_aircraft,swiss,9903.02.85,2026-01-01
90142040,civil_aircraft,eu,9903.02.76,2025-09-25
90142040,civil_aircraft,korea,9903.02.81,2025-12-05
90142040,civil_aircraft,swiss,9903.02.85,2026-01-01
90142060,civil_aircraft,eu,9903.02.76,2025-09-25
90142060,civil_aircraft,korea,9903.02.81,2025-12-05
90142060,civil_aircraft,swiss,9903.02.85,2026-01-01
90142080,civil_aircraft,eu,9903.02.76,2025-09-25
90142080,civil_aircraft,korea,9903.02.81,2025-12-05
90142080,civil_aircraft,swiss,9903.02.85,2026-01-01
90149010,civil_aircraft,eu,9903.02.76,2025-09-25
90149010,civil_aircraft,korea,9903.02.81,2025-12-05
90149010,civil_aircraft,swiss,9903.02.85,2026-01-01
90149020,civil_aircraft,eu,9903.02.76,2025-09-25
90149020,civil_aircraft,korea,9903.02.81,2025-12-05
90149020,civil_aircraft,swiss,9903.02.85,2026-01-01
90149040,civil_aircraft,eu,9903.02.76,2025-09-25
90149040,civil_aircraft,korea,9903.02.81,2025-12-05
90149040,civil_aircraft,swiss,9903.02.85,2026-01-01
90149060,civil_aircraft,eu,9903.02.76,2025-09-25
90149060,civil_aircraft,korea,9903.02.81,2025-12-05
90149060,civil_aircraft,swiss,9903.02.85,2026-01-01
90200040,civil_aircraft,eu,9903.02.76,2025-09-25
90200040,civil_aircraft,korea,9903.02.81,2025-12-05
90200040,civil_aircraft,swiss,9903.02.85,2026-01-01
90200060,civil_aircraft,eu,9903.02.76,2025-09-25
90200060,civil_aircraft,korea,9903.02.81,2025-12-05
90200060,civil_aircraft,swiss,9903.02.85,2026-01-01
90251120,civil_aircraft,eu,9903.02.76,2025-09-25
90251120,civil_aircraft,korea,9903.02.81,2025-12-05
90251120,civil_aircraft,swiss,9903.02.85,2026-01-01
90251140,civil_aircraft,eu,9903.02.76,2025-09-25
90251140,civil_aircraft,korea,9903.02.81,2025-12-05
90251140,civil_aircraft,swiss,9903.02.85,2026-01-01
90251940,civil_aircraft,eu,9903.02.76,2025-09-25
90251940,civil_aircraft,korea,9903.02.81,2025-12-05
90251940,civil_aircraft,swiss,9903.02.85,2026-01-01
90251980,civil_aircraft,eu,9903.02.76,2025-09-25
90251980,civil_aircraft,korea,9903.02.81,2025-12-05
90251980,civil_aircraft,swiss,9903.02.85,2026-01-01
90258010,civil_aircraft,eu,9903.02.76,2025-09-25
90258010,civil_aircraft,korea,9903.02.81,2025-12-05
90258010,civil_aircraft,swiss,9903.02.85,2026-01-01
90258015,civil_aircraft,eu,9903.02.76,2025-09-25
90258015,civil_aircraft,korea,9903.02.81,2025-12-05
90258015,civil_aircraft,swiss,9903.02.85,2026-01-01
90258020,civil_aircraft,eu,9903.02.76,2025-09-25
90258020,civil_aircraft,korea,9903.02.81,2025-12-05
90258020,civil_aircraft,swiss,9903.02.85,2026-01-01
90258035,civil_aircraft,eu,9903.02.76,2025-09-25
90258035,civil_aircraft,korea,9903.02.81,2025-12-05
90258035,civil_aircraft,swiss,9903.02.85,2026-01-01
90258040,civil_aircraft,eu,9903.02.76,2025-09-25
90258040,civil_aircraft,korea,9903.02.81,2025-12-05
90258040,civil_aircraft,swiss,9903.02.85,2026-01-01
90258050,civil_aircraft,eu,9903.02.76,2025-09-25
90258050,civil_aircraft,korea,9903.02.81,2025-12-05
90258050,civil_aircraft,swiss,9903.02.85,2026-01-01
90259006,civil_aircraft,eu,9903.02.76,2025-09-25
90259006,civil_aircraft,korea,9903.02.81,2025-12-05
90259006,civil_aircraft,swiss,9903.02.85,2026-01-01
90261020,civil_aircraft,eu,9903.02.76,2025-09-25
90261020,civil_aircraft,korea,9903.02.81,2025-12-05
90261020,civil_aircraft,swiss,9903.02.85,2026-01-01
90261040,civil_aircraft,eu,9903.02.76,2025-09-25
90261040,civil_aircraft,korea,9903.02.81,2025-12-05
90261040,civil_aircraft,swiss,9903.02.85,2026-01-01
90261060,civil_aircraft,eu,9903.02.76,2025-09-25
90261060,civil_aircraft,korea,9903.02.81,2025-12-05
90261060,civil_aircraft,swiss,9903.02.85,2026-01-01
90262040,civil_aircraft,eu,9903.02.76,2025-09-25
90262040,civil_aircraft,korea,9903.02.81,2025-12-05
90262040,civil_aircraft,swiss,9903.02.85,2026-01-01
90262080,civil_aircraft,eu,9903.02.76,2025-09-25
90262080,civil_aircraft,korea,9903.02.81,2025-12-05
90262080,civil_aircraft,swiss,9903.02.85,2026-01-01
90268020,civil_aircraft,eu,9903.02.76,2025-09-25
90268020,civil_aircraft,korea,9903.02.81,2025-12-05
90268020,civil_aircraft,swiss,9903.02.85,2026-01-01
90268040,civil_aircraft,eu,9903.02.76,2025-09-25
90268040,civil_aircraft,korea,9903.02.81,2025-12-05
90268040,civil_aircraft,swiss,9903.02.85,2026-01-01
90268060,civil_aircraft,eu,9903.02.76,2025-09-25
90268060,civil_aircraft,korea,9903.02.81,2025-12-05
90268060,civil_aircraft,swiss,9903.02.85,2026-01-01
90269020,civil_aircraft,eu,9903.02.76,2025-09-25
90269020,civil_aircraft,korea,9903.02.81,2025-12-05
90269020,civil_aircraft,swiss,9903.02.85,2026-01-01
90269040,civil_aircraft,eu,9903.02.76,2025-09-25
90269040,civil_aircraft,korea,9903.02.81,2025-12-05
90269040,civil_aircraft,swiss,9903.02.85,2026-01-01
90269060,civil_aircraft,eu,9903.02.76,2025-09-25
90269060,civil_aircraft,korea,9903.02.81,2025-12-05
90269060,civil_aircraft,swiss,9903.02.85,2026-01-01
90291080,civil_aircraft,eu,9903.02.76,2025-09-25
90291080,civil_aircraft,korea,9903.02.81,2025-12-05
90291080,civil_aircraft,swiss,9903.02.85,2026-01-01
90292040,civil_aircraft,eu,9903.02.76,2025-09-25
90292040,civil_aircraft,korea,9903.02.81,2025-12-05
90292040,civil_aircraft,swiss,9903.02.85,2026-01-01
90299080,civil_aircraft,eu,9903.02.76,2025-09-25
90299080,civil_aircraft,korea,9903.02.81,2025-12-05
90299080,civil_aircraft,swiss,9903.02.85,2026-01-01
